G,variable,value
27,3PA,0.3384615384615385
27,AST,0.3684210526315789
27,FG%,0.5127659574468084
27,FT%,0.004367229532792447
27,TOV,0.3870967741935484
28,3P%,0.5
28,3PA,0.36923076923076925
28,AST,0.3684210526315789
28,FG%,0.4893617021276595
28,FT%,0.004625249658362241
28,TOV,0.41935483870967744
29,3P%,0.5225
29,3PA,0.3769230769230769
29,AST,0.39473684210526316
29,FG%,0.5329787234042553
29,FT%,0.004548799250786005
29,TOV,0.3870967741935484
30,3P%,0.5
30,3PA,0.3769230769230769
30,AST,0.42105263157894735
30,FG%,0.5319148936170212
30,FT%,0.004673031163097387
30,TOV,0.3870967741935484
31,3P%,0.5475000000000001
31,3PA,0.3384615384615385
31,AST,0.39473684210526316
31,FG%,0.5148936170212766
31,FT%,0.004395898435633534
31,TOV,0.3870967741935484
32,3P%,0.5379999999999999
32,3PA,0.2923076923076923
32,AST,0.39473684210526316
32,FG%,0.49787234042553186
32,FT%,0.0042907791252162104
32,TOV,0.3548387096774194
33,3P%,0.5165
33,3PA,0.3230769230769231
33,AST,0.3684210526315789
33,FG%,0.5042553191489361
33,FT%,0.004711256366885505
33,TOV,0.3548387096774194
34,3P%,0.588
34,3PA,0.36923076923076925
34,AST,0.39473684210526316
34,FG%,0.525531914893617
34,FT%,0.004233441319534035
34,TOV,0.3709677419354839
35,3P%,0.5
35,3PA,0.35384615384615387
35,AST,0.381578947368421
35,FG%,0.48085106382978715
35,FT%,0.004911938686773124
35,TOV,0.3870967741935484
36,3P%,0.423
36,3PA,0.38461538461538464
36,AST,0.4473684210526316
36,FG%,0.5234042553191488
36,FT%,0.004615693357415211
36,TOV,0.3870967741935484
37,3P%,0.546
37,3PA,0.3307692307692308
37,AST,0.42105263157894735
37,FG%,0.5191489361702126
37,FT%,0.0049501638905612416
37,TOV,0.3709677419354839
38,3P%,0.583
38,3PA,0.36923076923076925
38,AST,0.42105263157894735
38,FG%,0.526595744680851
38,FT%,0.0044054547365805635
38,TOV,0.3548387096774194
39,3P%,0.5
39,3PA,0.3230769230769231
39,AST,0.3684210526315789
39,FG%,0.5276595744680851
39,FT%,0.004357673231845416
39,TOV,0.3709677419354839
40,3P%,0.48350000000000004
40,3PA,0.36923076923076925
40,AST,0.47368421052631576
40,FG%,0.5276595744680851
40,FT%,0.004510574046997888
40,TOV,0.3870967741935484
41,3P%,0.5
41,3PA,0.34615384615384615
41,AST,0.3684210526315789
41,FG%,0.49999999999999994
41,FT%,0.004610915206941697
41,TOV,0.3548387096774194
42,3P%,0.47100000000000003
42,3PA,0.36923076923076925
42,AST,0.42105263157894735
42,FG%,0.4968085106382978
42,FT%,0.004692143764991446
42,TOV,0.3548387096774194
43,3P%,0.524
43,3PA,0.3307692307692308
43,AST,0.4473684210526316
43,FG%,0.5127659574468084
43,FT%,0.004481905144156799
43,TOV,0.3548387096774194
44,3P%,0.5
44,3PA,0.3307692307692308
44,AST,0.42105263157894735
44,FG%,0.5361702127659573
44,FT%,0.004610915206941697
44,TOV,0.3709677419354839
45,3P%,0.5
45,3PA,0.36923076923076925
45,AST,0.42105263157894735
45,FG%,0.5361702127659573
45,FT%,0.004324226178530814
45,TOV,0.41935483870967744
46,3P%,0.5
46,3PA,0.3384615384615385
46,AST,0.42105263157894735
46,FG%,0.5127659574468084
46,FT%,0.0042907791252162104
46,TOV,0.3870967741935484
47,3P%,0.545
47,3PA,0.38461538461538464
47,AST,0.4605263157894737
47,FG%,0.5127659574468084
47,FT%,0.004505795896524373
47,TOV,0.3870967741935484
48,3P%,0.41700000000000004
48,3PA,0.3615384615384616
48,AST,0.3684210526315789
48,FG%,0.5053191489361701
48,FT%,0.004548799250786005
48,TOV,0.3548387096774194
49,3P%,0.5
49,3PA,0.38461538461538464
49,AST,0.42105263157894735
49,FG%,0.49999999999999994
49,FT%,0.004548799250786005
49,TOV,0.3225806451612903
50,3P%,0.5
50,3PA,0.35384615384615387
50,AST,0.42105263157894735
50,FG%,0.5404255319148935
50,FT%,0.00488804793440555
50,TOV,0.4032258064516129
51,3P%,0.522
51,3PA,0.35384615384615387
51,AST,0.42105263157894735
51,FG%,0.49787234042553186
51,FT%,0.004606137056468182
51,TOV,0.3870967741935484
52,3P%,0.478
52,3PA,0.3384615384615385
52,AST,0.3684210526315789
52,FG%,0.525531914893617
52,FT%,0.004548799250786005
52,TOV,0.3548387096774194
53,3P%,0.5335
53,3PA,0.34615384615384615
53,AST,0.39473684210526316
53,FG%,0.5212765957446808
53,FT%,0.004778150473514711
53,TOV,0.3870967741935484
54,3P%,0.5189999999999999
54,3PA,0.3769230769230769
54,AST,0.42105263157894735
54,FG%,0.502127659574468
54,FT%,0.004281222824269182
54,TOV,0.3548387096774194
55,3P%,0.47100000000000003
55,3PA,0.34615384615384615
55,AST,0.40789473684210525
55,FG%,0.5297872340425531
55,FT%,0.00437200768326596
55,TOV,0.3870967741935484
56,3P%,0.52
56,3PA,0.3384615384615385
56,AST,0.3684210526315789
56,FG%,0.5255319148936168
56,FT%,0.0042907791252162104
56,TOV,0.41935483870967744
57,3P%,0.5
57,3PA,0.4
57,AST,0.42105263157894735
57,FG%,0.5148936170212766
57,FT%,0.004615693357415211
57,TOV,0.3870967741935484
58,3P%,0.467
58,3PA,0.35384615384615387
58,AST,0.39473684210526316
58,FG%,0.5234042553191489
58,FT%,0.00447234884320977
58,TOV,0.3225806451612903
59,3P%,0.5189999999999999
59,3PA,0.34615384615384615
59,AST,0.39473684210526316
59,FG%,0.5234042553191489
59,FT%,0.004434123639421652
59,TOV,0.3548387096774194
60,3P%,0.5355000000000001
60,3PA,0.3384615384615385
60,AST,0.42105263157894735
60,FG%,0.525531914893617
60,FT%,0.004873713482985006
60,TOV,0.3548387096774194
61,3P%,0.5
61,3PA,0.35384615384615387
61,AST,0.40789473684210525
61,FG%,0.5382978723404255
61,FT%,0.004548799250786005
61,TOV,0.3548387096774194
62,3P%,0.6
62,3PA,0.3230769230769231
62,AST,0.3684210526315789
62,FG%,0.5095744680851062
62,FT%,0.004491461445103828
62,TOV,0.3870967741935484
63,3P%,0.5
63,3PA,0.3384615384615385
63,AST,0.39473684210526316
63,FG%,0.525531914893617
63,FT%,0.004128322009116711
63,TOV,0.3870967741935484
64,3P%,0.5710000000000001
64,3PA,0.34615384615384615
64,AST,0.3684210526315789
64,FG%,0.5499999999999999
64,FT%,0.004501017746050858
64,TOV,0.3548387096774194
65,3P%,0.5
65,3PA,0.3384615384615385
65,AST,0.42105263157894735
65,FG%,0.553191489361702
65,FT%,0.004548799250786005
65,TOV,0.3225806451612903
66,3P%,0.5165
66,3PA,0.3615384615384616
66,AST,0.40789473684210525
66,FG%,0.5436170212765956
66,FT%,0.004481905144156799
66,TOV,0.3548387096774194
67,3P%,0.5
67,3PA,0.35384615384615387
67,AST,0.40789473684210525
67,FG%,0.5446808510638297
67,FT%,0.005017057997190447
67,TOV,0.3548387096774194
68,3P%,0.49
68,3PA,0.3307692307692308
68,AST,0.34210526315789475
68,FG%,0.5106382978723404
68,FT%,0.004778150473514711
68,TOV,0.3548387096774194
69,3P%,0.5
69,3PA,0.35384615384615387
69,AST,0.42105263157894735
69,FG%,0.5404255319148935
69,FT%,0.004548799250786005
69,TOV,0.3548387096774194
70,3P%,0.5
70,3PA,0.34615384615384615
70,AST,0.381578947368421
70,FG%,0.5202127659574467
70,FT%,0.004625249658362241
70,TOV,0.3870967741935484
71,3P%,0.5
71,3PA,0.3076923076923077
71,AST,0.39473684210526316
71,FG%,0.525531914893617
71,FT%,0.004309891727110269
71,TOV,0.3870967741935484
72,3P%,0.5
72,3PA,0.30000000000000004
72,AST,0.39473684210526316
72,FG%,0.524468085106383
72,FT%,0.00447234884320977
72,TOV,0.3548387096774194
73,3P%,0.375
73,3PA,0.3769230769230769
73,AST,0.39473684210526316
73,FG%,0.48085106382978715
73,FT%,0.004510574046997888
73,TOV,0.3870967741935484
74,3P%,0.4665
74,3PA,0.3230769230769231
74,AST,0.4473684210526316
74,FG%,0.5989361702127659
74,FT%,0.004357673231845416
74,TOV,0.3870967741935484
75,3P%,0.41450000000000004
75,3PA,0.3307692307692308
75,AST,0.40789473684210525
75,FG%,0.5563829787234043
75,FT%,0.0044054547365805635
75,TOV,0.3548387096774194
76,3P%,0.47600000000000003
76,3PA,0.3230769230769231
76,AST,0.39473684210526316
76,FG%,0.5585106382978723
76,FT%,0.004386342134686505
76,TOV,0.41935483870967744
77,3P%,0.4
77,3PA,0.3230769230769231
77,AST,0.4342105263157895
77,FG%,0.5872340425531914
77,FT%,0.004367229532792446
77,TOV,0.3870967741935484
78,3P%,0.431
78,3PA,0.3615384615384616
78,AST,0.42105263157894735
78,FG%,0.5063829787234042
78,FT%,0.004711256366885505
78,TOV,0.3225806451612903
79,3P%,0.3935
79,3PA,0.2923076923076923
79,AST,0.42105263157894735
79,FG%,0.5499999999999999
79,FT%,0.004376785833739475
79,TOV,0.3548387096774194
80,3P%,0.444
80,3PA,0.27692307692307694
80,AST,0.47368421052631576
80,FG%,0.5627659574468085
80,FT%,0.004080540504381564
80,TOV,0.3548387096774194
81,3P%,0.368
81,3PA,0.24615384615384617
81,AST,0.3684210526315789
81,FG%,0.5585106382978723
81,FT%,0.004142656460537256
81,TOV,0.3870967741935484
82,3P%,0.42100000000000004
82,3PA,0.2923076923076923
82,AST,0.42105263157894735
82,FG%,0.5425531914893617
82,FT%,0.004329004329004329
82,TOV,0.3548387096774194
