G,variable,value
42.0,eFG%,0.619
41.0,eFG%,0.474
40.0,eFG%,0.621
39.0,eFG%,0.58
38.0,eFG%,0.583
37.0,eFG%,0.54
36.0,eFG%,0.412
35.0,eFG%,0.644
34.0,eFG%,0.647
33.0,eFG%,0.482
32.0,eFG%,0.586
31.0,eFG%,0.467
30.0,eFG%,0.561
29.0,eFG%,0.5479999999999999
28.0,eFG%,0.37
27.0,eFG%,0.425
26.0,eFG%,0.5589999999999999
25.0,eFG%,0.5660000000000001
24.0,eFG%,0.564
23.0,eFG%,0.493
22.0,eFG%,0.61
21.0,eFG%,0.588
20.0,eFG%,0.526
19.0,eFG%,0.537
18.0,eFG%,0.619
17.0,eFG%,0.534
16.0,eFG%,0.5660000000000001
15.0,eFG%,0.481
14.0,eFG%,0.5670000000000001
13.0,eFG%,0.514
12.0,eFG%,0.493
11.0,eFG%,0.711
10.0,eFG%,0.622
9.0,eFG%,0.601
8.0,eFG%,0.44
7.0,eFG%,0.5
6.0,eFG%,0.537
5.0,eFG%,0.494
4.0,eFG%,0.562
3.0,eFG%,0.511
2.0,eFG%,0.493
1.0,eFG%,0.522
82.0,eFG%,0.526
81.0,eFG%,0.469
80.0,eFG%,0.493
79.0,eFG%,0.472
78.0,eFG%,0.613
77.0,eFG%,0.596
76.0,eFG%,0.5379999999999999
75.0,eFG%,0.542
74.0,eFG%,0.615
73.0,eFG%,0.3720000000000001
72.0,eFG%,0.417
71.0,eFG%,0.511
70.0,eFG%,0.486
69.0,eFG%,0.5529999999999999
68.0,eFG%,0.519
67.0,eFG%,0.5479999999999999
66.0,eFG%,0.669
65.0,eFG%,0.438
64.0,eFG%,0.636
63.0,eFG%,0.475
62.0,eFG%,0.478
61.0,eFG%,0.445
60.0,eFG%,0.536
59.0,eFG%,0.606
58.0,eFG%,0.52
57.0,eFG%,0.518
56.0,eFG%,0.444
55.0,eFG%,0.589
54.0,eFG%,0.541
53.0,eFG%,0.575
52.0,eFG%,0.47
51.0,eFG%,0.431
50.0,eFG%,0.479
49.0,eFG%,0.452
48.0,eFG%,0.535
47.0,eFG%,0.526
46.0,eFG%,0.573
45.0,eFG%,0.507
44.0,eFG%,0.439
43.0,eFG%,0.5539999999999999
42.0,eFG%,0.5
41.0,eFG%,0.526
40.0,eFG%,0.464
39.0,eFG%,0.532
38.0,eFG%,0.479
37.0,eFG%,0.568
36.0,eFG%,0.631
35.0,eFG%,0.5760000000000001
34.0,eFG%,0.467
33.0,eFG%,0.59
32.0,eFG%,0.557
31.0,eFG%,0.458
30.0,eFG%,0.531
29.0,eFG%,0.476
28.0,eFG%,0.452
27.0,eFG%,0.418
26.0,eFG%,0.574
25.0,eFG%,0.481
24.0,eFG%,0.588
23.0,eFG%,0.477
22.0,eFG%,0.52
21.0,eFG%,0.5670000000000001
20.0,eFG%,0.63
19.0,eFG%,0.487
18.0,eFG%,0.621
17.0,eFG%,0.5579999999999999
16.0,eFG%,0.669
15.0,eFG%,0.532
14.0,eFG%,0.471
13.0,eFG%,0.35600000000000004
12.0,eFG%,0.575
11.0,eFG%,0.494
10.0,eFG%,0.5
9.0,eFG%,0.578
8.0,eFG%,0.457
7.0,eFG%,0.54
6.0,eFG%,0.476
5.0,eFG%,0.667
4.0,eFG%,0.579
3.0,eFG%,0.662
2.0,eFG%,0.507
1.0,eFG%,0.507
82.0,eFG%,0.588
81.0,eFG%,0.5760000000000001
80.0,eFG%,0.389
79.0,eFG%,0.525
78.0,eFG%,0.551
77.0,eFG%,0.573
76.0,eFG%,0.604
75.0,eFG%,0.518
74.0,eFG%,0.532
73.0,eFG%,0.461
72.0,eFG%,0.527
71.0,eFG%,0.61
70.0,eFG%,0.433
69.0,eFG%,0.585
68.0,eFG%,0.557
67.0,eFG%,0.384
66.0,eFG%,0.546
65.0,eFG%,0.507
64.0,eFG%,0.408
63.0,eFG%,0.578
62.0,eFG%,0.672
61.0,eFG%,0.48
60.0,eFG%,0.595
59.0,eFG%,0.523
58.0,eFG%,0.578
57.0,eFG%,0.685
56.0,eFG%,0.465
55.0,eFG%,0.507
54.0,eFG%,0.456
53.0,eFG%,0.523
52.0,eFG%,0.5579999999999999
51.0,eFG%,0.495
50.0,eFG%,0.5660000000000001
49.0,eFG%,0.512
48.0,eFG%,0.485
47.0,eFG%,0.606
46.0,eFG%,0.624
45.0,eFG%,0.467
44.0,eFG%,0.618
43.0,eFG%,0.505
42.0,eFG%,0.594
41.0,eFG%,0.6409999999999999
40.0,eFG%,0.534
39.0,eFG%,0.474
38.0,eFG%,0.444
37.0,eFG%,0.471
36.0,eFG%,0.477
35.0,eFG%,0.438
34.0,eFG%,0.635
33.0,eFG%,0.425
32.0,eFG%,0.557
31.0,eFG%,0.514
30.0,eFG%,0.5
29.0,eFG%,0.5
28.0,eFG%,0.7240000000000001
27.0,eFG%,0.667
26.0,eFG%,0.455
25.0,eFG%,0.515
24.0,eFG%,0.514
23.0,eFG%,0.608
22.0,eFG%,0.5770000000000001
21.0,eFG%,0.486
20.0,eFG%,0.55
19.0,eFG%,0.581
18.0,eFG%,0.452
17.0,eFG%,0.5529999999999999
16.0,eFG%,0.5
15.0,eFG%,0.685
14.0,eFG%,0.52
13.0,eFG%,0.541
12.0,eFG%,0.563
11.0,eFG%,0.522
10.0,eFG%,0.466
9.0,eFG%,0.454
8.0,eFG%,0.479
7.0,eFG%,0.473
6.0,eFG%,0.506
5.0,eFG%,0.476
4.0,eFG%,0.539
3.0,eFG%,0.3720000000000001
2.0,eFG%,0.452
1.0,eFG%,0.466
82.0,eFG%,0.5
81.0,eFG%,0.526
80.0,eFG%,0.507
79.0,eFG%,0.563
78.0,eFG%,0.5329999999999999
77.0,eFG%,0.541
76.0,eFG%,0.474
75.0,eFG%,0.481
74.0,eFG%,0.5920000000000001
73.0,eFG%,0.428
72.0,eFG%,0.622
71.0,eFG%,0.552
70.0,eFG%,0.5
69.0,eFG%,0.601
68.0,eFG%,0.368
67.0,eFG%,0.449
66.0,eFG%,0.486
65.0,eFG%,0.544
64.0,eFG%,0.508
63.0,eFG%,0.534
62.0,eFG%,0.532
61.0,eFG%,0.6729999999999999
60.0,eFG%,0.494
59.0,eFG%,0.48
58.0,eFG%,0.488
57.0,eFG%,0.529
56.0,eFG%,0.5539999999999999
55.0,eFG%,0.609
54.0,eFG%,0.6709999999999999
53.0,eFG%,0.41
52.0,eFG%,0.552
51.0,eFG%,0.5
50.0,eFG%,0.5529999999999999
49.0,eFG%,0.482
48.0,eFG%,0.528
47.0,eFG%,0.5
46.0,eFG%,0.5820000000000001
45.0,eFG%,0.628
44.0,eFG%,0.461
43.0,eFG%,0.5770000000000001
42.0,eFG%,0.458
41.0,eFG%,0.449
40.0,eFG%,0.534
39.0,eFG%,0.573
38.0,eFG%,0.685
37.0,eFG%,0.481
36.0,eFG%,0.453
35.0,eFG%,0.484
34.0,eFG%,0.514
33.0,eFG%,0.444
32.0,eFG%,0.446
31.0,eFG%,0.5
30.0,eFG%,0.5579999999999999
29.0,eFG%,0.506
28.0,eFG%,0.525
27.0,eFG%,0.448
26.0,eFG%,0.48
25.0,eFG%,0.575
24.0,eFG%,0.529
23.0,eFG%,0.522
22.0,eFG%,0.54
21.0,eFG%,0.52
20.0,eFG%,0.435
19.0,eFG%,0.57
18.0,eFG%,0.588
17.0,eFG%,0.5920000000000001
16.0,eFG%,0.389
15.0,eFG%,0.466
14.0,eFG%,0.544
13.0,eFG%,0.488
12.0,eFG%,0.474
11.0,eFG%,0.5579999999999999
10.0,eFG%,0.525
9.0,eFG%,0.56
8.0,eFG%,0.528
7.0,eFG%,0.486
6.0,eFG%,0.466
5.0,eFG%,0.519
4.0,eFG%,0.647
3.0,eFG%,0.691
2.0,eFG%,0.519
1.0,eFG%,0.525
82.0,eFG%,0.468
81.0,eFG%,0.486
80.0,eFG%,0.462
79.0,eFG%,0.5
78.0,eFG%,0.514
77.0,eFG%,0.513
76.0,eFG%,0.483
75.0,eFG%,0.475
74.0,eFG%,0.396
73.0,eFG%,0.494
72.0,eFG%,0.444
71.0,eFG%,0.446
70.0,eFG%,0.449
69.0,eFG%,0.403
68.0,eFG%,0.408
67.0,eFG%,0.488
66.0,eFG%,0.468
65.0,eFG%,0.526
64.0,eFG%,0.5429999999999999
63.0,eFG%,0.521
62.0,eFG%,0.413
61.0,eFG%,0.638
60.0,eFG%,0.365
59.0,eFG%,0.494
58.0,eFG%,0.353
57.0,eFG%,0.5820000000000001
56.0,eFG%,0.361
55.0,eFG%,0.466
54.0,eFG%,0.454
53.0,eFG%,0.483
52.0,eFG%,0.568
51.0,eFG%,0.64
50.0,eFG%,0.585
49.0,eFG%,0.378
48.0,eFG%,0.35600000000000004
47.0,eFG%,0.6
46.0,eFG%,0.535
45.0,eFG%,0.488
44.0,eFG%,0.481
43.0,eFG%,0.415
42.0,eFG%,0.526
41.0,eFG%,0.335
40.0,eFG%,0.457
39.0,eFG%,0.506
38.0,eFG%,0.513
37.0,eFG%,0.513
36.0,eFG%,0.377
35.0,eFG%,0.442
34.0,eFG%,0.421
33.0,eFG%,0.342
32.0,eFG%,0.631
31.0,eFG%,0.525
30.0,eFG%,0.452
29.0,eFG%,0.443
28.0,eFG%,0.47
27.0,eFG%,0.368
26.0,eFG%,0.473
25.0,eFG%,0.438
24.0,eFG%,0.514
23.0,eFG%,0.482
22.0,eFG%,0.627
21.0,eFG%,0.563
20.0,eFG%,0.519
19.0,eFG%,0.413
18.0,eFG%,0.474
17.0,eFG%,0.536
16.0,eFG%,0.41
15.0,eFG%,0.5579999999999999
14.0,eFG%,0.5539999999999999
13.0,eFG%,0.5760000000000001
12.0,eFG%,0.408
11.0,eFG%,0.425
10.0,eFG%,0.468
9.0,eFG%,0.5920000000000001
8.0,eFG%,0.544
7.0,eFG%,0.426
6.0,eFG%,0.446
5.0,eFG%,0.5379999999999999
4.0,eFG%,0.494
3.0,eFG%,0.607
2.0,eFG%,0.487
1.0,eFG%,0.42
82.0,eFG%,0.387
81.0,eFG%,0.5489999999999999
80.0,eFG%,0.507
79.0,eFG%,0.39
78.0,eFG%,0.638
77.0,eFG%,0.478
76.0,eFG%,0.588
75.0,eFG%,0.514
74.0,eFG%,0.627
73.0,eFG%,0.44
72.0,eFG%,0.617
71.0,eFG%,0.463
70.0,eFG%,0.442
69.0,eFG%,0.617
68.0,eFG%,0.456
67.0,eFG%,0.555
66.0,eFG%,0.338
65.0,eFG%,0.536
64.0,eFG%,0.446
63.0,eFG%,0.5429999999999999
62.0,eFG%,0.42
61.0,eFG%,0.476
60.0,eFG%,0.531
59.0,eFG%,0.581
58.0,eFG%,0.525
57.0,eFG%,0.5670000000000001
56.0,eFG%,0.5589999999999999
55.0,eFG%,0.5379999999999999
54.0,eFG%,0.451
53.0,eFG%,0.645
52.0,eFG%,0.461
51.0,eFG%,0.5760000000000001
50.0,eFG%,0.62
49.0,eFG%,0.452
48.0,eFG%,0.468
47.0,eFG%,0.375
46.0,eFG%,0.513
45.0,eFG%,0.405
44.0,eFG%,0.435
43.0,eFG%,0.454
42.0,eFG%,0.521
41.0,eFG%,0.462
40.0,eFG%,0.446
39.0,eFG%,0.556
38.0,eFG%,0.53
37.0,eFG%,0.461
36.0,eFG%,0.495
35.0,eFG%,0.555
34.0,eFG%,0.475
33.0,eFG%,0.532
32.0,eFG%,0.513
31.0,eFG%,0.614
30.0,eFG%,0.544
29.0,eFG%,0.596
28.0,eFG%,0.58
27.0,eFG%,0.5579999999999999
26.0,eFG%,0.551
25.0,eFG%,0.4920000000000001
24.0,eFG%,0.506
23.0,eFG%,0.407
22.0,eFG%,0.463
21.0,eFG%,0.472
20.0,eFG%,0.573
19.0,eFG%,0.473
18.0,eFG%,0.5
17.0,eFG%,0.366
16.0,eFG%,0.446
15.0,eFG%,0.537
14.0,eFG%,0.466
13.0,eFG%,0.442
12.0,eFG%,0.481
11.0,eFG%,0.623
10.0,eFG%,0.447
9.0,eFG%,0.527
8.0,eFG%,0.5579999999999999
7.0,eFG%,0.562
6.0,eFG%,0.529
5.0,eFG%,0.468
4.0,eFG%,0.648
3.0,eFG%,0.483
2.0,eFG%,0.408
1.0,eFG%,0.449
82.0,eFG%,0.526
81.0,eFG%,0.454
80.0,eFG%,0.59
79.0,eFG%,0.488
78.0,eFG%,0.623
77.0,eFG%,0.478
76.0,eFG%,0.479
75.0,eFG%,0.574
74.0,eFG%,0.551
73.0,eFG%,0.4370000000000001
72.0,eFG%,0.627
71.0,eFG%,0.494
70.0,eFG%,0.489
69.0,eFG%,0.392
68.0,eFG%,0.407
67.0,eFG%,0.589
66.0,eFG%,0.547
65.0,eFG%,0.591
64.0,eFG%,0.63
63.0,eFG%,0.489
62.0,eFG%,0.44
61.0,eFG%,0.474
60.0,eFG%,0.57
59.0,eFG%,0.494
58.0,eFG%,0.446
57.0,eFG%,0.479
56.0,eFG%,0.564
55.0,eFG%,0.394
54.0,eFG%,0.493
53.0,eFG%,0.477
52.0,eFG%,0.513
51.0,eFG%,0.591
50.0,eFG%,0.514
49.0,eFG%,0.513
48.0,eFG%,0.464
47.0,eFG%,0.536
46.0,eFG%,0.59
45.0,eFG%,0.513
44.0,eFG%,0.493
43.0,eFG%,0.565
42.0,eFG%,0.534
41.0,eFG%,0.473
40.0,eFG%,0.512
39.0,eFG%,0.443
38.0,eFG%,0.426
37.0,eFG%,0.545
36.0,eFG%,0.418
35.0,eFG%,0.516
34.0,eFG%,0.464
33.0,eFG%,0.614
32.0,eFG%,0.469
31.0,eFG%,0.519
30.0,eFG%,0.474
29.0,eFG%,0.506
28.0,eFG%,0.54
27.0,eFG%,0.475
26.0,eFG%,0.52
25.0,eFG%,0.536
24.0,eFG%,0.519
23.0,eFG%,0.487
22.0,eFG%,0.594
21.0,eFG%,0.4270000000000001
20.0,eFG%,0.535
19.0,eFG%,0.569
18.0,eFG%,0.392
17.0,eFG%,0.488
16.0,eFG%,0.453
15.0,eFG%,0.449
14.0,eFG%,0.419
13.0,eFG%,0.474
12.0,eFG%,0.4320000000000001
11.0,eFG%,0.472
10.0,eFG%,0.47
9.0,eFG%,0.52
8.0,eFG%,0.608
7.0,eFG%,0.428
6.0,eFG%,0.431
5.0,eFG%,0.475
4.0,eFG%,0.486
3.0,eFG%,0.597
2.0,eFG%,0.494
1.0,eFG%,0.514
82.0,eFG%,0.573
81.0,eFG%,0.421
80.0,eFG%,0.547
79.0,eFG%,0.363
78.0,eFG%,0.506
77.0,eFG%,0.584
76.0,eFG%,0.5589999999999999
75.0,eFG%,0.506
74.0,eFG%,0.435
73.0,eFG%,0.519
72.0,eFG%,0.475
71.0,eFG%,0.451
70.0,eFG%,0.54
69.0,eFG%,0.564
68.0,eFG%,0.517
67.0,eFG%,0.434
66.0,eFG%,0.5
65.0,eFG%,0.459
64.0,eFG%,0.368
63.0,eFG%,0.493
62.0,eFG%,0.544
61.0,eFG%,0.536
60.0,eFG%,0.469
59.0,eFG%,0.513
58.0,eFG%,0.507
57.0,eFG%,0.369
56.0,eFG%,0.473
55.0,eFG%,0.471
54.0,eFG%,0.399
53.0,eFG%,0.4270000000000001
52.0,eFG%,0.59
51.0,eFG%,0.46
50.0,eFG%,0.513
49.0,eFG%,0.565
48.0,eFG%,0.329
47.0,eFG%,0.5
46.0,eFG%,0.379
45.0,eFG%,0.448
44.0,eFG%,0.465
43.0,eFG%,0.449
42.0,eFG%,0.598
41.0,eFG%,0.42
40.0,eFG%,0.512
39.0,eFG%,0.551
38.0,eFG%,0.532
37.0,eFG%,0.539
36.0,eFG%,0.348
35.0,eFG%,0.428
34.0,eFG%,0.552
33.0,eFG%,0.532
32.0,eFG%,0.524
31.0,eFG%,0.444
30.0,eFG%,0.588
29.0,eFG%,0.448
28.0,eFG%,0.4920000000000001
27.0,eFG%,0.507
26.0,eFG%,0.541
25.0,eFG%,0.476
24.0,eFG%,0.493
23.0,eFG%,0.527
22.0,eFG%,0.628
21.0,eFG%,0.574
20.0,eFG%,0.56
19.0,eFG%,0.495
18.0,eFG%,0.525
17.0,eFG%,0.435
16.0,eFG%,0.5379999999999999
15.0,eFG%,0.5770000000000001
14.0,eFG%,0.493
13.0,eFG%,0.43
12.0,eFG%,0.4270000000000001
11.0,eFG%,0.445
10.0,eFG%,0.383
9.0,eFG%,0.436
8.0,eFG%,0.376
7.0,eFG%,0.45
6.0,eFG%,0.458
5.0,eFG%,0.463
4.0,eFG%,0.486
3.0,eFG%,0.457
2.0,eFG%,0.493
1.0,eFG%,0.541
82.0,eFG%,0.527
81.0,eFG%,0.459
80.0,eFG%,0.459
79.0,eFG%,0.396
78.0,eFG%,0.453
77.0,eFG%,0.476
76.0,eFG%,0.493
75.0,eFG%,0.5
74.0,eFG%,0.547
73.0,eFG%,0.522
72.0,eFG%,0.466
71.0,eFG%,0.455
70.0,eFG%,0.34700000000000003
69.0,eFG%,0.493
68.0,eFG%,0.394
67.0,eFG%,0.344
66.0,eFG%,0.47
65.0,eFG%,0.396
64.0,eFG%,0.488
63.0,eFG%,0.436
62.0,eFG%,0.5
61.0,eFG%,0.555
60.0,eFG%,0.605
59.0,eFG%,0.463
58.0,eFG%,0.493
57.0,eFG%,0.377
56.0,eFG%,0.429
55.0,eFG%,0.398
54.0,eFG%,0.563
53.0,eFG%,0.5
52.0,eFG%,0.438
51.0,eFG%,0.545
50.0,eFG%,0.439
49.0,eFG%,0.573
48.0,eFG%,0.47
47.0,eFG%,0.5
46.0,eFG%,0.35100000000000003
45.0,eFG%,0.417
44.0,eFG%,0.568
43.0,eFG%,0.43
42.0,eFG%,0.5
41.0,eFG%,0.527
40.0,eFG%,0.488
39.0,eFG%,0.511
38.0,eFG%,0.42
37.0,eFG%,0.483
36.0,eFG%,0.459
35.0,eFG%,0.428
34.0,eFG%,0.486
33.0,eFG%,0.476
32.0,eFG%,0.586
31.0,eFG%,0.489
30.0,eFG%,0.39
29.0,eFG%,0.304
28.0,eFG%,0.366
27.0,eFG%,0.421
26.0,eFG%,0.5
25.0,eFG%,0.428
24.0,eFG%,0.362
23.0,eFG%,0.644
22.0,eFG%,0.627
21.0,eFG%,0.478
20.0,eFG%,0.5489999999999999
19.0,eFG%,0.405
18.0,eFG%,0.472
17.0,eFG%,0.5
16.0,eFG%,0.462
15.0,eFG%,0.494
14.0,eFG%,0.455
13.0,eFG%,0.477
12.0,eFG%,0.411
11.0,eFG%,0.525
10.0,eFG%,0.462
9.0,eFG%,0.439
8.0,eFG%,0.486
7.0,eFG%,0.541
6.0,eFG%,0.478
5.0,eFG%,0.506
4.0,eFG%,0.412
3.0,eFG%,0.514
2.0,eFG%,0.34
1.0,eFG%,0.519
82.0,eFG%,0.494
81.0,eFG%,0.541
80.0,eFG%,0.609
79.0,eFG%,0.41
78.0,eFG%,0.5
77.0,eFG%,0.494
76.0,eFG%,0.511
75.0,eFG%,0.515
74.0,eFG%,0.53
73.0,eFG%,0.3720000000000001
72.0,eFG%,0.471
71.0,eFG%,0.429
70.0,eFG%,0.489
69.0,eFG%,0.487
68.0,eFG%,0.5
67.0,eFG%,0.474
66.0,eFG%,0.5379999999999999
65.0,eFG%,0.408
64.0,eFG%,0.482
63.0,eFG%,0.55
62.0,eFG%,0.462
61.0,eFG%,0.596
60.0,eFG%,0.61
59.0,eFG%,0.439
58.0,eFG%,0.424
57.0,eFG%,0.461
56.0,eFG%,0.5529999999999999
55.0,eFG%,0.459
54.0,eFG%,0.519
53.0,eFG%,0.429
52.0,eFG%,0.487
51.0,eFG%,0.318
50.0,eFG%,0.623
49.0,eFG%,0.416
48.0,eFG%,0.425
47.0,eFG%,0.5539999999999999
46.0,eFG%,0.411
45.0,eFG%,0.439
44.0,eFG%,0.4270000000000001
43.0,eFG%,0.556
42.0,eFG%,0.449
41.0,eFG%,0.5
40.0,eFG%,0.579
39.0,eFG%,0.494
38.0,eFG%,0.463
37.0,eFG%,0.493
36.0,eFG%,0.522
35.0,eFG%,0.551
34.0,eFG%,0.453
33.0,eFG%,0.463
32.0,eFG%,0.444
31.0,eFG%,0.312
30.0,eFG%,0.5770000000000001
29.0,eFG%,0.4370000000000001
28.0,eFG%,0.425
27.0,eFG%,0.366
26.0,eFG%,0.475
25.0,eFG%,0.404
24.0,eFG%,0.507
23.0,eFG%,0.574
22.0,eFG%,0.431
21.0,eFG%,0.469
20.0,eFG%,0.463
19.0,eFG%,0.421
18.0,eFG%,0.436
17.0,eFG%,0.46
16.0,eFG%,0.46
15.0,eFG%,0.445
14.0,eFG%,0.395
13.0,eFG%,0.55
12.0,eFG%,0.493
11.0,eFG%,0.398
10.0,eFG%,0.44
9.0,eFG%,0.407
8.0,eFG%,0.537
7.0,eFG%,0.477
6.0,eFG%,0.568
5.0,eFG%,0.53
4.0,eFG%,0.449
3.0,eFG%,0.494
2.0,eFG%,0.438
1.0,eFG%,0.494
82.0,eFG%,0.444
81.0,eFG%,0.525
80.0,eFG%,0.5
79.0,eFG%,0.507
78.0,eFG%,0.524
77.0,eFG%,0.551
76.0,eFG%,0.531
75.0,eFG%,0.5
74.0,eFG%,0.486
73.0,eFG%,0.39
72.0,eFG%,0.425
71.0,eFG%,0.488
70.0,eFG%,0.447
69.0,eFG%,0.507
68.0,eFG%,0.534
67.0,eFG%,0.423
66.0,eFG%,0.468
65.0,eFG%,0.547
64.0,eFG%,0.563
63.0,eFG%,0.493
62.0,eFG%,0.518
61.0,eFG%,0.5
60.0,eFG%,0.5
59.0,eFG%,0.481
58.0,eFG%,0.473
57.0,eFG%,0.514
56.0,eFG%,0.385
55.0,eFG%,0.474
54.0,eFG%,0.412
53.0,eFG%,0.486
52.0,eFG%,0.467
51.0,eFG%,0.563
50.0,eFG%,0.488
49.0,eFG%,0.379
48.0,eFG%,0.514
47.0,eFG%,0.5479999999999999
46.0,eFG%,0.581
45.0,eFG%,0.448
44.0,eFG%,0.5329999999999999
43.0,eFG%,0.449
42.0,eFG%,0.405
41.0,eFG%,0.456
40.0,eFG%,0.469
39.0,eFG%,0.58
38.0,eFG%,0.475
37.0,eFG%,0.378
36.0,eFG%,0.493
35.0,eFG%,0.444
34.0,eFG%,0.482
33.0,eFG%,0.415
32.0,eFG%,0.481
31.0,eFG%,0.403
30.0,eFG%,0.423
29.0,eFG%,0.585
28.0,eFG%,0.412
27.0,eFG%,0.446
26.0,eFG%,0.444
25.0,eFG%,0.424
24.0,eFG%,0.475
23.0,eFG%,0.455
22.0,eFG%,0.407
21.0,eFG%,0.462
20.0,eFG%,0.411
19.0,eFG%,0.513
18.0,eFG%,0.58
17.0,eFG%,0.462
16.0,eFG%,0.494
15.0,eFG%,0.534
14.0,eFG%,0.487
13.0,eFG%,0.409
12.0,eFG%,0.444
11.0,eFG%,0.468
10.0,eFG%,0.438
9.0,eFG%,0.445
8.0,eFG%,0.506
7.0,eFG%,0.5710000000000001
6.0,eFG%,0.414
5.0,eFG%,0.474
4.0,eFG%,0.35700000000000004
3.0,eFG%,0.392
2.0,eFG%,0.463
1.0,eFG%,0.461
82.0,eFG%,0.5770000000000001
81.0,eFG%,0.583
80.0,eFG%,0.476
79.0,eFG%,0.524
78.0,eFG%,0.443
77.0,eFG%,0.525
76.0,eFG%,0.446
75.0,eFG%,0.5379999999999999
74.0,eFG%,0.5489999999999999
73.0,eFG%,0.455
72.0,eFG%,0.494
71.0,eFG%,0.391
70.0,eFG%,0.4320000000000001
69.0,eFG%,0.434
68.0,eFG%,0.5660000000000001
67.0,eFG%,0.409
66.0,eFG%,0.5429999999999999
65.0,eFG%,0.53
64.0,eFG%,0.518
63.0,eFG%,0.5
62.0,eFG%,0.392
61.0,eFG%,0.476
60.0,eFG%,0.443
59.0,eFG%,0.429
58.0,eFG%,0.471
57.0,eFG%,0.442
56.0,eFG%,0.435
55.0,eFG%,0.4270000000000001
54.0,eFG%,0.58
53.0,eFG%,0.395
52.0,eFG%,0.407
51.0,eFG%,0.41
50.0,eFG%,0.487
49.0,eFG%,0.517
48.0,eFG%,0.449
47.0,eFG%,0.481
46.0,eFG%,0.506
45.0,eFG%,0.46
44.0,eFG%,0.506
43.0,eFG%,0.449
42.0,eFG%,0.46
41.0,eFG%,0.412
40.0,eFG%,0.467
39.0,eFG%,0.522
38.0,eFG%,0.44
37.0,eFG%,0.463
36.0,eFG%,0.494
35.0,eFG%,0.398
34.0,eFG%,0.409
33.0,eFG%,0.489
32.0,eFG%,0.441
31.0,eFG%,0.506
30.0,eFG%,0.407
29.0,eFG%,0.481
28.0,eFG%,0.455
27.0,eFG%,0.478
26.0,eFG%,0.506
25.0,eFG%,0.536
24.0,eFG%,0.421
23.0,eFG%,0.494
22.0,eFG%,0.444
21.0,eFG%,0.422
20.0,eFG%,0.444
19.0,eFG%,0.438
18.0,eFG%,0.488
17.0,eFG%,0.5379999999999999
16.0,eFG%,0.434
15.0,eFG%,0.481
14.0,eFG%,0.41
13.0,eFG%,0.539
12.0,eFG%,0.466
11.0,eFG%,0.506
10.0,eFG%,0.488
9.0,eFG%,0.535
8.0,eFG%,0.469
7.0,eFG%,0.396
6.0,eFG%,0.451
5.0,eFG%,0.46
4.0,eFG%,0.563
3.0,eFG%,0.471
2.0,eFG%,0.54
1.0,eFG%,0.589
50.0,eFG%,0.5
49.0,eFG%,0.449
48.0,eFG%,0.42
47.0,eFG%,0.615
46.0,eFG%,0.479
45.0,eFG%,0.589
44.0,eFG%,0.534
43.0,eFG%,0.463
42.0,eFG%,0.452
41.0,eFG%,0.5
40.0,eFG%,0.481
39.0,eFG%,0.406
38.0,eFG%,0.38
37.0,eFG%,0.5770000000000001
36.0,eFG%,0.547
35.0,eFG%,0.337
34.0,eFG%,0.53
33.0,eFG%,0.521
32.0,eFG%,0.546
31.0,eFG%,0.388
30.0,eFG%,0.429
29.0,eFG%,0.446
28.0,eFG%,0.629
27.0,eFG%,0.5
26.0,eFG%,0.442
25.0,eFG%,0.317
24.0,eFG%,0.46
23.0,eFG%,0.42
22.0,eFG%,0.431
21.0,eFG%,0.455
20.0,eFG%,0.609
19.0,eFG%,0.506
18.0,eFG%,0.481
17.0,eFG%,0.409
16.0,eFG%,0.409
15.0,eFG%,0.482
14.0,eFG%,0.451
13.0,eFG%,0.429
12.0,eFG%,0.472
11.0,eFG%,0.466
10.0,eFG%,0.465
9.0,eFG%,0.5489999999999999
8.0,eFG%,0.35100000000000003
7.0,eFG%,0.42
6.0,eFG%,0.486
5.0,eFG%,0.4270000000000001
4.0,eFG%,0.446
3.0,eFG%,0.452
2.0,eFG%,0.414
1.0,eFG%,0.481
82.0,eFG%,0.459
81.0,eFG%,0.429
80.0,eFG%,0.506
79.0,eFG%,0.412
78.0,eFG%,0.421
77.0,eFG%,0.418
76.0,eFG%,0.5579999999999999
75.0,eFG%,0.519
74.0,eFG%,0.517
73.0,eFG%,0.494
72.0,eFG%,0.487
71.0,eFG%,0.494
70.0,eFG%,0.426
69.0,eFG%,0.438
68.0,eFG%,0.542
67.0,eFG%,0.557
66.0,eFG%,0.4270000000000001
65.0,eFG%,0.4320000000000001
64.0,eFG%,0.374
63.0,eFG%,0.457
62.0,eFG%,0.544
61.0,eFG%,0.476
60.0,eFG%,0.489
59.0,eFG%,0.461
58.0,eFG%,0.513
57.0,eFG%,0.54
56.0,eFG%,0.5
55.0,eFG%,0.465
54.0,eFG%,0.5
53.0,eFG%,0.471
52.0,eFG%,0.462
51.0,eFG%,0.392
50.0,eFG%,0.47
49.0,eFG%,0.468
48.0,eFG%,0.35600000000000004
47.0,eFG%,0.599
46.0,eFG%,0.428
45.0,eFG%,0.522
44.0,eFG%,0.476
43.0,eFG%,0.474
42.0,eFG%,0.531
41.0,eFG%,0.382
40.0,eFG%,0.474
39.0,eFG%,0.449
38.0,eFG%,0.462
37.0,eFG%,0.47
36.0,eFG%,0.4320000000000001
