G,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Tm,Opp,W,L
11,242.02702702702703,40.054054054054056,90.16129032258064,0.45235483870967735,14.108108108108109,23.323943661971832,0.5240704225352113,18.928571428571427,24.80952380952381,18.56889655172414,15.767857142857142,31.5,43.146341463414636,23.651162790697676,14.344262295081966,50.861111111111114,16.153846153846153,23.682926829268293,104.51219512195122,0.575076923076923,0.537027027027027,0.3484054054054054,0.26175675675675675,10.701135135135138,42.578378378378375,65.7081081081081,54.0189189189189,40.67027027027028,7.562162162162163,9.13783783783784,45.148648648648646,105.16756756756756,105.90810810810811,102.87916666666668,,104.74324324324324,102.1891891891892,6.716216216216216,4.283783783783784
12,241.6891891891892,39.36486486486486,88.93442622950819,0.45085245901639354,14.391891891891891,23.58108108108108,0.49532876712328766,21.46511627906977,27.74418604651163,18.56755172413793,14.892857142857142,30.78048780487805,41.41860465116279,22.666666666666668,14.484848484848484,51.027027027027025,15.24390243902439,22.51219512195122,102.90243902439025,0.5537692307692308,0.5126756756756756,0.33010810810810803,0.2795675675675676,11.576864864864866,39.454054054054055,68.25675675675679,53.529729729729745,40.848648648648656,8.07837837837838,9.570270270270269,43.554054054054056,103.94054054054054,102.76756756756754,104.21666666666665,,105.06756756756756,99.33783783783784,7.391891891891892,4.608108108108108
13,240.67567567567568,39.75675675675676,92.04838709677419,0.4456290322580644,13.621621621621621,23.17808219178082,0.4958055555555558,18.65909090909091,25.613636363636363,19.275770491803282,16.483333333333334,28.755555555555556,40.111111111111114,22.708333333333332,15.17142857142857,49.729729729729726,13.804878048780488,23.121951219512194,102.39024390243902,0.5493076923076924,0.5166216216216216,0.334918918918919,0.2645945945945946,12.716162162162162,39.47567567567568,66.26486486486486,52.79459459459461,39.67027027027027,7.900000000000003,9.383783783783787,43.048648648648644,104.5972972972973,106.42702702702704,104.29166666666667,,103.77027027027027,101.4054054054054,7.945945945945946,5.054054054054054
14,242.36486486486487,40.067567567567565,91.35593220338983,0.4544067796610169,13.04054054054054,22.253521126760564,0.5068028169014085,17.952380952380953,23.261904761904763,19.98740677966102,16.527272727272727,31.9,43.476190476190474,23.325581395348838,14.35,51.0,15.820512820512821,21.902439024390244,101.51219512195122,0.5480769230769231,0.5148918918918919,0.33743243243243254,0.24259459459459456,9.446351351351353,41.400000000000006,66.15675675675676,54.262162162162156,40.064864864864866,8.624324324324325,10.427027027027028,43.77297297297297,101.74324324324323,103.81351351351351,99.38749999999999,,103.1891891891892,99.79729729729729,8.54054054054054,5.45945945945946
15,242.7027027027027,39.851351351351354,89.68852459016394,0.4621639344262296,13.486486486486486,22.071428571428573,0.5375294117647059,20.333333333333332,27.357142857142858,17.683894736842106,16.46551724137931,30.365853658536587,41.76744186046512,23.31111111111111,14.73015873015873,49.90277777777778,16.0,21.29268292682927,105.8048780487805,0.568846153846154,0.5407837837837837,0.35283783783783773,0.27499999999999997,13.011648648648649,38.770270270270274,66.72972972972973,53.05405405405406,39.46756756756757,8.20810810810811,9.764864864864865,44.77297297297297,105.78378378378379,107.38108108108105,102.97916666666667,,104.5945945945946,100.52702702702703,9.175675675675675,5.824324324324325
16,240.67567567567568,39.4054054054054,89.76923076923077,0.4512923076923077,13.932432432432432,22.774647887323944,0.511450704225352,19.428571428571427,25.095238095238095,19.48095081967213,16.35,29.7,41.57142857142857,22.666666666666668,15.215384615384615,51.333333333333336,15.725,22.682926829268293,101.85365853658537,0.5573076923076923,0.5154594594594596,0.33491891891891895,0.25870270270270274,11.222567567567568,40.900000000000006,64.84864864864863,52.64324324324324,40.8081081081081,9.54054054054054,10.197297297297297,43.832432432432434,104.06216216216217,104.4297297297297,100.33750000000002,,103.60810810810811,99.05405405405405,9.837837837837839,6.162162162162162
17,241.35135135135135,39.810810810810814,90.26229508196721,0.4530819672131146,13.81081081081081,23.12676056338028,0.5124366197183097,19.511111111111113,26.2,18.314067796610168,15.75438596491228,29.047619047619047,39.22727272727273,23.866666666666667,15.15625,50.736111111111114,14.948717948717949,22.475,104.5609756097561,0.5593076923076923,0.5285135135135136,0.3447297297297297,0.26462162162162167,10.41527027027027,39.84054054054053,64.44594594594597,54.37027027027027,41.621621621621635,7.975675675675674,10.370270270270273,43.71351351351352,103.9918918918919,106.76756756756755,103.43333333333334,,104.37837837837837,102.48648648648648,10.324324324324325,6.675675675675675
18,240.33783783783784,39.945945945945944,89.70967741935483,0.46137096774193537,13.797297297297296,22.875,0.5193521126760564,19.272727272727273,26.045454545454547,17.179172413793104,16.28813559322034,29.170731707317074,40.81395348837209,23.704545454545453,14.738461538461538,49.689189189189186,14.951219512195122,21.829268292682926,104.0,0.5577692307692307,0.5364054054054055,0.3581351351351352,0.2661891891891892,10.960054054054051,40.78108108108108,64.8837837837838,53.667567567567566,41.8972972972973,8.002702702702702,9.175675675675679,44.14594594594595,104.39459459459461,106.81081081081079,104.81666666666662,,104.56756756756756,101.72972972972973,10.905405405405405,7.094594594594595
19,243.3783783783784,40.25675675675676,91.11475409836065,0.4557540983606558,13.324324324324325,22.9,0.5396956521739129,18.11627906976744,23.767441860465116,17.778672413793103,16.089285714285715,30.71794871794872,41.627906976744185,23.84090909090909,15.366666666666667,50.87323943661972,15.157894736842104,24.0,104.21951219512195,0.557,0.53,0.3448378378378377,0.25408108108108113,11.88978378378378,39.567567567567565,65.84324324324328,52.18378378378378,43.18378378378378,7.8675675675675665,9.743243243243244,43.78378378378378,104.45945945945945,105.93513513513514,101.45833333333333,,103.98648648648648,99.74324324324324,11.513513513513514,7.486486486486487
20,242.36486486486487,40.351351351351354,89.54237288135593,0.4639322033898304,13.621621621621621,22.98611111111111,0.5113333333333334,18.302325581395348,24.209302325581394,18.330169491525425,14.636363636363637,29.325581395348838,39.77272727272727,24.177777777777777,14.830769230769231,48.63013698630137,15.075,23.29268292682927,106.36585365853658,0.5479999999999999,0.5430270270270271,0.37108108108108107,0.277,11.623459459459461,42.508108108108104,65.69999999999997,52.654054054054065,41.21351351351351,7.935135135135132,9.35135135135135,43.43783783783784,103.32972972972972,111.82162162162162,105.54583333333333,,104.54054054054055,101.5,12.162162162162161,7.837837837837838
21,241.6891891891892,40.5,89.87878787878788,0.4612727272727273,13.297297297297296,22.694444444444443,0.5222916666666666,18.74418604651163,24.627906976744185,19.294084745762714,15.704918032786885,28.926829268292682,40.325581395348834,24.522727272727273,14.5,49.83561643835616,16.1,22.073170731707318,105.09756097560975,0.5865384615384616,0.5510000000000002,0.36105405405405405,0.27716216216216216,11.576513513513513,39.16216216216217,65.93513513513511,54.067567567567565,42.12432432432431,8.124324324324327,9.13783783783784,44.524324324324326,105.72702702702703,108.67027027027028,101.26666666666667,,104.85135135135135,98.45945945945945,12.878378378378379,8.121621621621621
